日期,收盘,开盘,高,低
2019/12/13,"3,168.80","3,166.70","3,182.70","3,156.50"
2019/12/12,"3,168.60","3,141.20","3,176.30","3,138.50"
2019/12/11,"3,141.60","3,135.80","3,144.00","3,133.20"
2019/12/10,"3,132.50","3,135.40","3,142.10","3,126.10"
2019/12/9,"3,136.00","3,141.90","3,148.90","3,135.50"
2019/12/6,"3,145.90","3,134.60","3,150.60","3,134.60"
2019/12/5,"3,117.40","3,119.20","3,119.40","3,103.80"
2019/12/4,"3,112.80","3,103.50","3,119.40","3,102.50"
2019/12/3,"3,093.20","3,087.40","3,095.00","3,070.30"
2019/12/2,"3,113.90","3,143.80","3,144.30","3,110.80"
2019/11/29,"3,141.00","3,147.20","3,150.30","3,139.30"
2019/11/27,"3,153.60","3,145.50","3,154.30","3,143.40"
2019/11/26,"3,140.50","3,134.80","3,142.70","3,131.00"
2019/11/25,"3,133.60","3,117.40","3,133.80","3,117.40"
2019/11/22,"3,110.30","3,111.40","3,112.90","3,099.30"
2019/11/21,"3,103.50","3,108.50","3,110.10","3,094.60"
2019/11/20,"3,108.50","3,114.70","3,119.00","3,091.40"
2019/11/19,"3,120.20","3,127.40","3,127.60","3,113.50"
2019/11/18,"3,122.00","3,117.90","3,124.20","3,112.10"
2019/11/15,"3,120.50","3,107.90","3,120.50","3,104.60"
2019/11/14,"3,096.60","3,090.80","3,098.20","3,083.30"
2019/11/13,"3,094.00","3,084.20","3,098.10","3,078.80"
2019/11/12,"3,091.80","3,089.30","3,102.60","3,084.70"
2019/11/11,"3,087.00","3,080.30","3,088.30","3,075.80"
2019/11/8,"3,093.10","3,081.20","3,093.10","3,073.60"
2019/11/7,"3,085.20","3,087.00","3,097.80","3,080.20"
2019/11/6,"3,076.80","3,075.10","3,078.30","3,065.90"
2019/11/5,"3,074.60","3,080.80","3,083.90","3,072.20"
2019/11/4,"3,078.30","3,079.00","3,085.20","3,074.90"
2019/11/1,"3,066.90","3,050.70","3,066.90","3,050.70"
2019/10/31,"3,037.60","3,046.90","3,046.90","3,023.20"
2019/10/30,"3,046.80","3,039.70","3,050.10","3,026.00"
2019/10/29,"3,036.90","3,035.40","3,047.90","3,034.80"
2019/10/28,"3,039.40","3,032.10","3,044.10","3,032.10"
2019/10/25,"3,022.60","3,003.30","3,027.40","3,001.90"
2019/10/24,"3,010.30","3,014.80","3,016.10","3,000.40"
2019/10/23,"3,004.50","2,994.00","3,004.80","2,991.20"
2019/10/22,"2,996.00","3,010.70","3,014.60","2,995.00"
2019/10/21,"3,006.70","2,996.50","3,007.30","2,995.30"
2019/10/18,"2,986.20","2,996.80","3,000.00","2,976.30"
2019/10/17,"2,997.90","3,000.80","3,008.30","2,991.80"
2019/10/16,"2,989.70","2,989.70","2,997.50","2,985.20"
2019/10/15,"2,995.70","2,973.60","3,003.30","2,973.60"
2019/10/14,"2,966.20","2,965.80","2,972.80","2,962.90"
2019/10/11,"2,970.30","2,963.10","2,993.30","2,963.10"
2019/10/10,"2,938.10","2,918.60","2,948.50","2,917.10"
2019/10/9,"2,919.40","2,911.10","2,929.30","2,907.40"
2019/10/8,"2,893.10","2,920.40","2,925.50","2,892.70"
2019/10/7,"2,938.80","2,944.20","2,959.80","2,935.70"
2019/10/4,"2,952.00","2,918.60","2,953.70","2,918.60"
2019/10/3,"2,910.60","2,885.40","2,911.10","2,855.90"
2019/10/2,"2,887.60","2,924.80","2,924.80","2,874.90"
2019/10/1,"2,940.20","2,983.70","2,992.50","2,938.70"
2019/9/30,"2,976.70","2,967.10","2,983.80","2,967.10"
2019/9/27,"2,961.80","2,985.50","2,987.30","2,945.50"
2019/9/26,"2,977.60","2,985.70","2,987.30","2,963.70"
2019/9/25,"2,984.90","2,968.30","2,989.80","2,952.90"
2019/9/24,"2,966.60","3,002.40","3,008.00","2,957.70"
2019/9/23,"2,991.80","2,983.50","2,999.20","2,982.20"
2019/9/20,"2,992.10","3,008.40","3,016.40","2,984.70"
2019/9/19,"3,006.80","3,010.40","3,022.00","3,003.20"
2019/9/18,"3,006.70","3,001.50","3,007.80","2,978.60"
2019/9/17,"3,005.70","2,995.70","3,006.20","2,993.70"
2019/9/16,"2,998.00","2,996.40","3,002.20","2,990.70"
2019/9/13,"3,007.40","3,012.20","3,017.30","3,002.90"
2019/9/12,"3,009.60","3,009.10","3,020.70","3,000.90"
2019/9/11,"3,000.90","2,981.40","3,000.90","2,975.30"
2019/9/10,"2,979.40","2,971.00","2,979.40","2,957.00"
2019/9/9,"2,978.40","2,988.40","2,989.40","2,969.40"
2019/9/6,"2,978.70","2,980.30","2,985.00","2,972.50"
2019/9/5,"2,976.00","2,960.60","2,985.90","2,960.60"
2019/9/4,"2,937.80","2,924.70","2,938.80","2,921.90"
2019/9/3,"2,906.30","2,909.00","2,914.40","2,891.80"
2019/8/30,"2,926.50","2,937.10","2,940.40","2,913.30"
2019/8/29,"2,924.60","2,910.40","2,930.50","2,905.70"
2019/8/28,"2,887.90","2,861.30","2,890.00","2,853.10"
2019/8/27,"2,869.20","2,893.10","2,898.80","2,860.60"
2019/8/26,"2,878.40","2,866.70","2,879.30","2,856.00"
2019/8/23,"2,847.10","2,911.10","2,927.00","2,835.00"
2019/8/22,"2,922.90","2,930.90","2,939.10","2,904.50"
2019/8/21,"2,924.40","2,922.00","2,928.70","2,917.90"
2019/8/20,"2,900.50","2,919.00","2,923.60","2,899.60"
2019/8/19,"2,923.70","2,913.50","2,931.00","2,913.50"
2019/8/16,"2,888.70","2,864.70","2,893.60","2,864.70"
2019/8/15,"2,847.60","2,846.20","2,856.70","2,825.50"
2019/8/14,"2,840.60","2,894.20","2,894.20","2,839.60"
2019/8/13,"2,926.30","2,880.70","2,943.30","2,877.10"
2019/8/12,"2,883.80","2,907.10","2,907.60","2,873.10"
2019/8/9,"2,918.70","2,930.50","2,935.80","2,900.20"
2019/8/8,"2,938.10","2,896.20","2,938.70","2,894.50"
2019/8/7,"2,884.00","2,858.70","2,892.20","2,825.70"
2019/8/6,"2,881.80","2,861.20","2,884.40","2,847.40"
2019/8/5,"2,844.70","2,898.10","2,898.10","2,822.10"
2019/8/2,"2,932.10","2,943.90","2,945.50","2,914.10"
2019/8/1,"2,953.60","2,980.30","3,013.60","2,945.20"
2019/7/31,"2,980.40","3,016.20","3,017.40","2,958.10"
2019/7/30,"3,013.20","3,007.70","3,017.20","3,000.90"
2019/7/29,"3,021.00","3,024.50","3,025.60","3,014.30"
2019/7/26,"3,025.90","3,013.20","3,028.00","3,012.60"
2019/7/25,"3,003.70","3,016.30","3,016.30","2,997.20"
2019/7/24,"3,019.60","2,998.80","3,019.60","2,996.80"
2019/7/23,"3,005.50","2,994.70","3,005.90","2,988.60"
2019/7/22,"2,985.00","2,981.90","2,990.70","2,976.70"
2019/7/19,"2,976.60","3,004.30","3,006.00","2,975.90"
2019/7/18,"2,995.10","2,978.90","2,998.30","2,973.10"
2019/7/17,"2,984.40","3,005.10","3,005.30","2,984.20"
2019/7/16,"3,004.00","3,012.10","3,015.00","3,001.20"
2019/7/15,"3,014.30","3,017.80","3,017.80","3,008.80"
2019/7/12,"3,013.80","3,003.40","3,013.90","3,001.90"
2019/7/11,"2,999.90","2,999.60","3,002.30","2,988.80"
2019/7/10,"2,993.10","2,989.30","3,003.00","2,984.60"
2019/7/9,"2,979.60","2,965.50","2,981.90","2,963.40"
2019/7/8,"2,975.90","2,979.80","2,980.80","2,970.10"
2019/7/5,"2,990.40","2,984.20","2,994.00","2,968.00"
2019/7/3,"2,995.80","2,978.10","2,995.80","2,978.00"
2019/7/2,"2,973.00","2,964.70","2,973.20","2,955.90"
2019/7/1,"2,964.30","2,971.40","2,977.90","2,952.20"
2019/6/28,"2,941.80","2,932.90","2,944.00","2,929.10"
2019/6/27,"2,924.90","2,919.70","2,929.30","2,918.60"
2019/6/26,"2,913.80","2,926.10","2,932.60","2,913.00"
2019/6/25,"2,917.40","2,945.80","2,946.50","2,916.00"
2019/6/24,"2,945.30","2,951.40","2,954.90","2,944.10"
2019/6/21,"2,950.50","2,952.70","2,964.20","2,946.90"
2019/6/20,"2,954.20","2,949.60","2,958.10","2,931.50"
2019/6/19,"2,926.50","2,920.60","2,931.70","2,911.40"
2019/6/18,"2,917.80","2,906.70","2,930.80","2,905.40"
2019/6/17,"2,889.70","2,889.80","2,897.30","2,887.30"
2019/6/14,"2,887.00","2,886.80","2,894.40","2,879.60"
2019/6/13,"2,891.60","2,886.20","2,895.20","2,882.00"
2019/6/12,"2,879.80","2,882.70","2,888.60","2,874.70"
2019/6/11,"2,885.70","2,903.30","2,910.60","2,878.50"
2019/6/10,"2,886.70","2,885.80","2,904.80","2,885.50"
2019/6/7,"2,873.30","2,852.90","2,885.00","2,852.90"
2019/6/6,"2,843.50","2,828.50","2,852.10","2,822.40"
2019/6/5,"2,826.20","2,818.10","2,827.30","2,800.90"
2019/6/4,"2,803.30","2,762.60","2,804.50","2,762.60"
2019/6/3,"2,744.40","2,751.50","2,763.10","2,728.80"
2019/5/31,"2,752.10","2,766.20","2,769.00","2,750.50"
2019/5/30,"2,788.90","2,786.90","2,799.00","2,776.70"
2019/5/29,"2,783.00","2,790.20","2,792.00","2,766.10"
2019/5/28,"2,802.40","2,830.00","2,840.50","2,801.60"
2019/5/24,"2,826.10","2,832.40","2,841.40","2,820.20"
2019/5/23,"2,822.20","2,836.70","2,836.70","2,805.50"
2019/5/22,"2,856.30","2,856.10","2,865.50","2,851.10"
2019/5/21,"2,864.40","2,854.00","2,868.90","2,854.00"
2019/5/20,"2,840.20","2,841.90","2,853.90","2,831.30"
2019/5/17,"2,859.50","2,858.60","2,885.50","2,854.20"
2019/5/16,"2,876.30","2,855.80","2,892.20","2,855.80"
2019/5/15,"2,851.00","2,820.40","2,858.70","2,815.10"
2019/5/14,"2,834.40","2,820.10","2,852.50","2,820.10"
2019/5/13,"2,811.90","2,840.20","2,840.20","2,801.40"
2019/5/10,"2,881.40","2,863.10","2,891.30","2,825.40"
2019/5/9,"2,870.70","2,859.80","2,876.00","2,836.40"
2019/5/8,"2,879.40","2,879.60","2,898.00","2,873.30"
2019/5/7,"2,884.10","2,913.00","2,913.00","2,862.60"
2019/5/6,"2,932.50","2,908.90","2,937.30","2,898.20"
2019/5/3,"2,945.60","2,929.20","2,947.80","2,929.20"
2019/5/2,"2,917.50","2,922.20","2,931.70","2,900.50"
2019/5/1,"2,923.70","2,952.30","2,954.10","2,923.40"
2019/4/30,"2,945.80","2,937.10","2,948.20","2,924.10"
2019/4/29,"2,943.00","2,940.60","2,949.50","2,939.30"
2019/4/26,"2,939.90","2,925.80","2,939.90","2,917.60"
2019/4/25,"2,926.20","2,929.00","2,933.10","2,912.80"
2019/4/24,"2,927.20","2,934.00","2,936.80","2,926.10"
2019/4/23,"2,933.70","2,910.00","2,936.30","2,908.50"
2019/4/22,"2,908.00","2,898.80","2,909.50","2,896.30"
2019/4/18,"2,905.00","2,904.80","2,908.40","2,891.90"
2019/4/17,"2,900.40","2,916.00","2,918.00","2,895.40"
2019/4/16,"2,907.10","2,912.30","2,916.10","2,900.70"
2019/4/15,"2,905.60","2,908.30","2,909.60","2,896.50"
2019/4/12,"2,907.40","2,900.90","2,910.50","2,898.40"
2019/4/11,"2,888.30","2,891.90","2,893.40","2,882.00"
2019/4/10,"2,888.20","2,881.40","2,889.70","2,879.10"
2019/4/9,"2,878.20","2,886.60","2,886.90","2,873.30"
2019/4/8,"2,895.80","2,888.50","2,895.90","2,880.80"
2019/4/5,"2,892.70","2,884.20","2,893.20","2,883.00"
2019/4/4,"2,879.40","2,874.00","2,881.30","2,867.10"
2019/4/3,"2,873.40","2,876.10","2,885.20","2,865.20"
2019/4/2,"2,867.20","2,868.20","2,872.90","2,858.80"
2019/4/1,"2,867.20","2,848.60","2,869.40","2,848.60"
2019/3/29,"2,834.40","2,828.30","2,836.00","2,819.20"
2019/3/28,"2,815.40","2,809.40","2,819.70","2,798.80"
2019/3/27,"2,805.40","2,819.70","2,825.60","2,787.70"
2019/3/26,"2,818.50","2,812.70","2,829.90","2,804.00"
2019/3/25,"2,798.40","2,796.00","2,809.80","2,785.00"
2019/3/22,"2,800.70","2,844.50","2,846.20","2,800.50"
2019/3/21,"2,854.90","2,819.70","2,860.30","2,817.40"
2019/3/20,"2,824.20","2,831.30","2,843.50","2,812.40"
2019/3/19,"2,832.60","2,840.80","2,852.40","2,823.30"
2019/3/18,"2,832.90","2,822.60","2,835.40","2,822.00"
2019/3/15,"2,822.50","2,810.80","2,830.70","2,810.80"
2019/3/14,"2,808.50","2,810.40","2,815.00","2,803.50"
2019/3/13,"2,810.90","2,799.80","2,821.20","2,799.80"
2019/3/12,"2,791.50","2,787.30","2,798.30","2,786.70"
2019/3/11,"2,783.30","2,747.60","2,784.00","2,747.60"
2019/3/8,"2,743.10","2,730.80","2,744.10","2,722.30"
2019/3/7,"2,748.90","2,766.50","2,767.20","2,739.10"
2019/3/6,"2,771.40","2,790.30","2,790.30","2,768.70"
2019/3/5,"2,789.70","2,794.40","2,796.40","2,783.00"
2019/3/4,"2,792.80","2,814.40","2,816.90","2,767.70"
2019/3/1,"2,803.70","2,798.20","2,808.00","2,787.40"
2019/2/28,"2,784.50","2,788.10","2,793.70","2,782.50"
2019/2/27,"2,792.40","2,787.50","2,795.80","2,775.10"
2019/2/26,"2,793.90","2,792.40","2,803.10","2,789.50"
2019/2/25,"2,796.10","2,804.30","2,813.50","2,795.00"
2019/2/22,"2,792.70","2,780.70","2,794.20","2,779.10"
2019/2/21,"2,774.90","2,780.20","2,781.60","2,764.60"
2019/2/20,"2,784.70","2,779.10","2,789.90","2,774.10"
2019/2/19,"2,779.80","2,769.30","2,787.30","2,767.30"
2019/2/15,"2,775.60","2,760.20","2,775.70","2,760.20"
2019/2/14,"2,745.70","2,743.50","2,757.90","2,731.20"
2019/2/13,"2,753.00","2,750.30","2,761.80","2,748.60"
2019/2/12,"2,744.70","2,722.60","2,748.20","2,722.60"
2019/2/11,"2,709.80","2,712.40","2,718.10","2,703.80"
2019/2/8,"2,707.90","2,692.40","2,708.10","2,681.80"
2019/2/7,"2,706.10","2,717.50","2,719.30","2,687.30"
2019/2/6,"2,731.60","2,735.10","2,738.10","2,724.20"
2019/2/5,"2,737.70","2,728.30","2,739.00","2,724.00"
2019/2/4,"2,724.90","2,706.50","2,725.00","2,698.80"
2019/2/1,"2,706.50","2,702.30","2,716.70","2,696.90"
2019/1/31,"2,704.10","2,685.50","2,708.90","2,678.70"
2019/1/30,"2,681.10","2,653.60","2,690.40","2,648.30"
2019/1/29,"2,640.00","2,644.90","2,650.90","2,631.10"
2019/1/28,"2,643.80","2,645.00","2,645.00","2,624.10"
2019/1/25,"2,664.80","2,657.40","2,672.40","2,657.30"
2019/1/24,"2,642.30","2,638.80","2,647.20","2,627.00"
2019/1/23,"2,638.70","2,643.50","2,653.20","2,612.90"
2019/1/22,"2,632.90","2,657.90","2,657.90","2,617.30"
2019/1/18,"2,670.70","2,651.30","2,675.50","2,647.60"
2019/1/17,"2,636.00","2,609.30","2,645.10","2,606.40"
2019/1/16,"2,616.10","2,614.80","2,625.80","2,612.70"
2019/1/15,"2,610.30","2,585.10","2,613.10","2,585.10"
2019/1/14,"2,582.60","2,580.30","2,589.30","2,570.40"
2019/1/11,"2,596.30","2,588.10","2,596.30","2,577.40"
2019/1/10,"2,596.60","2,573.50","2,597.80","2,562.00"
2019/1/9,"2,585.00","2,580.00","2,595.30","2,568.90"
2019/1/8,"2,574.40","2,568.10","2,579.80","2,547.60"
2019/1/7,"2,549.70","2,535.60","2,566.20","2,524.60"
2019/1/4,"2,531.90","2,474.30","2,538.10","2,474.30"
2019/1/3,"2,447.90","2,491.90","2,493.10","2,444.00"
2019/1/2,"2,510.00","2,477.00","2,519.50","2,467.50"
2018/12/31,"2,506.80","2,498.90","2,509.20","2,482.80"
2018/12/28,"2,485.70","2,498.80","2,520.30","2,472.90"
2018/12/27,"2,488.80","2,442.50","2,489.10","2,397.90"
2018/12/26,"2,467.70","2,363.10","2,467.80","2,346.60"
2018/12/24,"2,351.10","2,400.60","2,410.30","2,351.10"
2018/12/21,"2,416.60","2,465.40","2,504.40","2,408.60"
2018/12/20,"2,467.40","2,496.80","2,509.60","2,441.20"
2018/12/19,"2,507.00","2,547.10","2,585.30","2,489.00"
2018/12/18,"2,546.20","2,559.90","2,574.00","2,528.70"
2018/12/17,"2,545.90","2,590.80","2,601.10","2,530.50"
2018/12/14,"2,599.90","2,629.70","2,635.10","2,593.80"
2018/12/13,"2,650.50","2,658.70","2,670.20","2,637.30"
2018/12/12,"2,651.10","2,658.20","2,685.40","2,650.30"
2018/12/11,"2,636.80","2,664.40","2,674.30","2,621.30"
2018/12/10,"2,637.70","2,630.90","2,647.50","2,583.20"
2018/12/7,"2,633.10","2,691.30","2,708.50","2,623.10"
2018/12/6,"2,695.90","2,663.50","2,696.20","2,621.50"
2018/12/4,"2,700.10","2,782.40","2,785.90","2,697.20"
2018/12/3,"2,790.40","2,790.50","2,800.20","2,773.40"
2018/11/30,"2,760.20","2,737.80","2,760.90","2,732.80"
2018/11/29,"2,737.80","2,737.00","2,753.80","2,722.90"
2018/11/28,"2,743.80","2,691.40","2,744.00","2,684.40"
2018/11/27,"2,682.20","2,663.80","2,682.50","2,655.90"
2018/11/26,"2,673.40","2,650.00","2,674.30","2,650.00"
2018/11/23,"2,632.60","2,633.40","2,647.60","2,631.10"
2018/11/21,"2,649.90","2,657.70","2,670.70","2,649.80"
2018/11/20,"2,641.90","2,654.60","2,669.40","2,631.50"
2018/11/19,"2,690.70","2,730.70","2,733.20","2,681.10"
2018/11/16,"2,736.30","2,718.50","2,746.80","2,712.20"
2018/11/15,"2,730.20","2,693.50","2,735.40","2,670.80"
2018/11/14,"2,701.60","2,737.90","2,746.80","2,685.80"
2018/11/13,"2,722.20","2,730.10","2,754.60","2,715.00"
2018/11/12,"2,726.20","2,773.90","2,776.00","2,722.00"
2018/11/9,"2,781.00","2,794.10","2,794.10","2,764.20"
2018/11/8,"2,806.80","2,806.40","2,814.80","2,795.00"
2018/11/7,"2,813.90","2,774.10","2,815.20","2,774.10"
2018/11/6,"2,755.40","2,738.40","2,756.80","2,737.10"
2018/11/5,"2,738.30","2,726.40","2,744.30","2,717.90"
2018/11/2,"2,723.10","2,745.40","2,756.60","2,700.40"
2018/11/1,"2,740.40","2,717.60","2,741.70","2,708.80"
2018/10/31,"2,711.70","2,705.60","2,736.70","2,705.60"
2018/10/30,"2,682.60","2,640.70","2,685.40","2,635.30"
2018/10/29,"2,641.20","2,682.70","2,706.80","2,603.50"
2018/10/26,"2,658.70","2,667.90","2,692.40","2,628.20"
2018/10/25,"2,705.60","2,674.90","2,722.70","2,667.80"
2018/10/24,"2,656.10","2,737.90","2,742.60","2,651.90"
2018/10/23,"2,740.70","2,721.00","2,753.60","2,691.40"
2018/10/22,"2,755.90","2,773.90","2,778.90","2,749.20"
2018/10/19,"2,767.80","2,775.70","2,797.80","2,760.30"
2018/10/18,"2,768.80","2,802.00","2,806.00","2,755.20"
2018/10/17,"2,809.20","2,811.70","2,816.90","2,781.80"
2018/10/16,"2,809.90","2,767.10","2,813.50","2,766.90"
2018/10/15,"2,750.80","2,763.80","2,776.00","2,749.00"
2018/10/12,"2,767.10","2,770.50","2,775.80","2,729.40"
2018/10/11,"2,728.40","2,776.90","2,795.10","2,710.50"
2018/10/10,"2,785.70","2,873.90","2,874.00","2,784.90"
2018/10/9,"2,880.30","2,882.50","2,894.80","2,874.30"
2018/10/8,"2,884.40","2,877.50","2,889.40","2,862.10"
2018/10/5,"2,885.60","2,902.50","2,909.60","2,869.30"
2018/10/4,"2,901.60","2,919.30","2,919.80","2,883.90"
2018/10/3,"2,925.50","2,931.70","2,939.90","2,921.40"
2018/10/2,"2,923.40","2,923.80","2,931.40","2,919.40"
2018/10/1,"2,924.60","2,926.30","2,937.10","2,917.90"
2018/9/28,"2,914.00","2,910.00","2,920.50","2,907.50"
2018/9/27,"2,914.00","2,911.70","2,927.20","2,909.30"
2018/9/26,"2,906.00","2,917.00","2,931.20","2,903.30"
2018/9/25,"2,915.60","2,921.80","2,923.90","2,913.70"
2018/9/24,"2,919.40","2,921.80","2,923.80","2,912.60"
2018/9/21,"2,929.70","2,936.80","2,940.90","2,927.10"
2018/9/20,"2,930.80","2,919.70","2,934.80","2,919.70"
2018/9/19,"2,907.90","2,906.60","2,912.40","2,903.80"
2018/9/18,"2,904.30","2,890.70","2,911.20","2,890.40"
2018/9/17,"2,888.80","2,903.80","2,904.70","2,886.20"
2018/9/14,"2,905.00","2,906.40","2,908.30","2,895.80"
2018/9/13,"2,904.20","2,896.80","2,906.80","2,896.40"
2018/9/12,"2,888.90","2,888.30","2,894.70","2,879.20"
2018/9/11,"2,887.90","2,871.60","2,892.50","2,866.80"
2018/9/10,"2,877.10","2,881.40","2,886.90","2,875.90"
2018/9/7,"2,871.70","2,868.30","2,883.80","2,864.10"
2018/9/6,"2,878.10","2,888.60","2,892.10","2,867.30"
2018/9/5,"2,888.60","2,891.60","2,894.20","2,876.90"
2018/9/4,"2,896.70","2,897.00","2,900.20","2,885.10"
2018/8/31,"2,901.50","2,898.40","2,906.30","2,891.70"
2018/8/30,"2,901.10","2,908.90","2,912.50","2,895.20"
2018/8/29,"2,914.00","2,900.60","2,916.50","2,898.40"
2018/8/28,"2,897.50","2,901.40","2,903.80","2,893.50"
2018/8/27,"2,896.70","2,884.70","2,898.20","2,884.70"
2018/8/24,"2,874.70","2,862.30","2,876.20","2,862.30"
2018/8/23,"2,857.00","2,860.30","2,868.80","2,854.00"
2018/8/22,"2,861.80","2,861.00","2,867.50","2,856.10"
2018/8/21,"2,863.00","2,861.50","2,873.20","2,861.30"
2018/8/20,"2,857.10","2,853.90","2,859.80","2,850.60"
2018/8/17,"2,850.10","2,838.30","2,855.60","2,833.70"
2018/8/16,"2,840.70","2,831.40","2,850.50","2,831.40"
2018/8/15,"2,818.40","2,827.90","2,827.90","2,802.50"
2018/8/14,"2,840.00","2,827.90","2,843.10","2,826.60"
2018/8/13,"2,821.90","2,835.50","2,843.40","2,819.90"
2018/8/10,"2,833.30","2,839.60","2,842.20","2,825.80"
2018/8/9,"2,853.60","2,857.20","2,862.50","2,852.00"
2018/8/8,"2,857.70","2,856.80","2,862.40","2,853.10"
2018/8/7,"2,858.40","2,855.90","2,863.40","2,855.90"
2018/8/6,"2,850.40","2,840.30","2,853.30","2,836.00"
2018/8/3,"2,840.30","2,829.60","2,840.40","2,827.40"
2018/8/2,"2,827.20","2,800.50","2,829.90","2,796.30"
2018/8/1,"2,813.40","2,821.20","2,825.80","2,805.80"
2018/7/31,"2,816.30","2,809.70","2,824.50","2,808.10"
2018/7/30,"2,802.60","2,819.00","2,821.70","2,798.10"
2018/7/27,"2,818.80","2,842.30","2,843.20","2,808.30"
2018/7/26,"2,837.40","2,835.50","2,845.60","2,835.30"
2018/7/25,"2,846.10","2,817.70","2,848.00","2,817.70"
2018/7/24,"2,820.40","2,820.70","2,830.00","2,811.10"
2018/7/23,"2,807.00","2,799.20","2,808.60","2,795.10"
2018/7/20,"2,801.80","2,804.60","2,809.70","2,800.00"
2018/7/19,"2,804.50","2,809.40","2,812.10","2,799.80"
2018/7/18,"2,815.60","2,811.30","2,816.80","2,805.90"
2018/7/17,"2,809.60","2,789.30","2,814.20","2,789.20"
2018/7/16,"2,798.40","2,801.40","2,803.70","2,793.40"
2018/7/13,"2,801.30","2,796.90","2,804.50","2,791.70"
2018/7/12,"2,798.30","2,783.10","2,799.20","2,781.50"
2018/7/11,"2,774.00","2,779.80","2,785.90","2,770.80"
2018/7/10,"2,793.80","2,788.60","2,795.60","2,786.20"
2018/7/9,"2,784.20","2,768.50","2,784.70","2,768.50"
2018/7/6,"2,759.80","2,737.70","2,764.40","2,733.50"
2018/7/5,"2,736.60","2,724.20","2,737.80","2,716.00"
2018/7/3,"2,713.20","2,733.30","2,736.60","2,711.20"
2018/7/2,"2,726.70","2,704.90","2,727.30","2,698.90"
2018/6/29,"2,718.40","2,727.10","2,743.30","2,718.00"
2018/6/28,"2,716.30","2,698.70","2,724.30","2,692.00"
2018/6/27,"2,699.60","2,728.40","2,746.10","2,699.40"
2018/6/26,"2,723.10","2,722.10","2,732.90","2,715.60"
2018/6/25,"2,717.10","2,742.90","2,742.90","2,698.70"
2018/6/22,"2,754.90","2,760.80","2,764.20","2,752.70"
2018/6/21,"2,749.80","2,769.30","2,769.30","2,744.40"
2018/6/20,"2,767.30","2,769.70","2,774.90","2,763.90"
2018/6/19,"2,762.60","2,752.00","2,765.10","2,743.20"
2018/6/18,"2,773.80","2,765.80","2,775.00","2,757.10"
2018/6/15,"2,779.70","2,777.80","2,782.80","2,761.70"
2018/6/14,"2,782.50","2,783.20","2,789.10","2,776.50"
2018/6/13,"2,775.60","2,787.90","2,791.50","2,774.70"
2018/6/12,"2,786.80","2,785.60","2,789.80","2,778.80"
2018/6/11,"2,782.00","2,780.20","2,790.20","2,780.20"
2018/6/8,"2,779.00","2,765.80","2,779.40","2,763.60"
2018/6/7,"2,770.40","2,774.80","2,779.90","2,760.20"
2018/6/6,"2,772.30","2,753.20","2,772.40","2,748.50"
2018/6/5,"2,748.80","2,748.50","2,752.60","2,739.50"
2018/6/4,"2,746.90","2,741.70","2,749.20","2,740.50"
2018/6/1,"2,734.60","2,718.70","2,736.90","2,718.70"
2018/5/31,"2,705.30","2,721.00","2,722.50","2,700.70"
2018/5/30,"2,724.00","2,702.40","2,729.30","2,702.40"
2018/5/29,"2,689.90","2,705.10","2,710.70","2,676.80"
2018/5/25,"2,721.30","2,723.60","2,727.40","2,715.00"
2018/5/24,"2,727.80","2,730.90","2,732.00","2,707.40"
2018/5/23,"2,733.30","2,714.00","2,733.30","2,709.50"
2018/5/22,"2,724.40","2,738.30","2,742.20","2,721.90"
2018/5/21,"2,733.00","2,725.90","2,739.20","2,725.70"
2018/5/18,"2,713.00","2,717.30","2,719.50","2,709.20"
2018/5/17,"2,720.10","2,719.70","2,732.00","2,711.40"
2018/5/16,"2,722.50","2,712.60","2,727.80","2,712.20"
2018/5/15,"2,711.40","2,718.60","2,718.60","2,701.90"
2018/5/14,"2,730.10","2,733.40","2,742.10","2,725.50"
2018/5/11,"2,727.70","2,722.70","2,732.90","2,717.40"
2018/5/10,"2,723.10","2,705.00","2,726.10","2,704.50"
2018/5/9,"2,697.80","2,678.10","2,701.30","2,674.10"
2018/5/8,"2,671.90","2,670.30","2,676.30","2,655.20"
2018/5/7,"2,672.60","2,669.40","2,683.30","2,664.70"
2018/5/4,"2,663.40","2,621.40","2,670.90","2,615.30"
2018/5/3,"2,629.70","2,628.10","2,637.10","2,594.60"
2018/5/2,"2,635.70","2,654.20","2,660.90","2,631.70"
2018/5/1,"2,654.80","2,643.60","2,655.30","2,625.40"
2018/4/30,"2,648.10","2,675.10","2,682.90","2,648.00"
2018/4/27,"2,669.90","2,675.50","2,677.30","2,659.00"
